dt,Global_active_power(t+1)
2009-05-08,0.5193565160478787
2009-05-09,-0.4930617611030986
2009-05-10,0.7070859479131997
2009-05-11,-0.05835354609636543
2009-05-12,0.12649056402790906
2009-05-13,-0.5184723036917953
2009-05-14,0.09425244620038765
2009-05-15,-0.2196970674817292
2009-05-16,0.7746208285234142
2009-05-17,-0.01317396161406906
2009-05-18,-0.5804812324163314
2009-05-19,0.11185664716460497
2009-05-20,-0.41521924699395146
2009-05-21,0.040158610920960514
2009-05-22,-0.810049528774021
2009-05-23,-0.03554625021396072
2009-05-24,-0.44814386068918904
2009-05-25,-0.3354667790350189
2009-05-26,-0.36129193793986125
2009-05-27,-0.012276759093885144
2009-05-28,-0.6317475203594213
2009-05-29,-0.5245080297366694
2009-05-30,0.1828206086190075
2009-05-31,-1.0104179612929947
2009-06-01,-0.1839551019333383
2009-06-02,-0.7831470471460792
2009-06-03,-0.3312492474912752
2009-06-04,-0.8765682595602396
2009-06-05,-0.5457248302423847
2009-06-06,-0.1292563346516652
2009-06-07,-0.5847531398703891
2009-06-08,-0.6333787976688469
2009-06-09,-0.37156898498924174
2009-06-10,0.08747584837748333
2009-06-11,-0.4262847447428876
2009-06-12,-0.7642955987390311
2009-06-13,-1.7976316088889954
2009-06-14,-1.80445918412782
2009-06-15,-1.0618745649221848
2009-06-16,-0.07260003459868171
2009-06-17,-0.9575271930292684
2009-06-18,-0.65559815402098
2009-06-19,-0.7895566075743634
2009-06-20,-0.755174039783827
2009-06-21,-1.1833129651257277
2009-06-22,-0.7772676518433583
2009-06-23,-0.8705291350209708
2009-06-24,-0.028280269198227733
2009-06-25,-1.3256758953170473
2009-06-26,-0.4659247833619273
2009-06-27,0.2676912091362626
2009-06-28,-0.8362383265790894
2009-06-29,-0.9199432435189842
2009-06-30,-0.6101500884815072
2009-07-01,-0.5661463830597545
2009-07-02,-0.5249634279855507
2009-07-03,-1.16800954486668
2009-07-04,-0.5317774092467968
2009-07-05,-0.23922141777891537
2009-07-06,-1.014886981421942
2009-07-07,-0.7500151252927688
2009-07-08,-0.5388598715652188
2009-07-09,-1.1984192727098868
2009-07-10,-0.6098102390420435
2009-07-11,-0.9474132737108304
2009-07-12,-1.763884559550256
2009-07-13,-1.792316363655784
2009-07-14,-1.0876657388830808
2009-07-15,-1.4162253799677398
2009-07-16,-1.617620157793894
2009-07-17,-1.3928879189597716
2009-07-18,-0.9942411279745257
2009-07-19,-0.591121918365938
2009-07-20,-1.5106831331722643
2009-07-21,-1.2536278141507553
2009-07-22,-1.3797629336076858
2009-07-23,-0.8861859986970606
2009-07-24,-1.6818788898076793
2009-07-25,-1.7244450321005003
2009-07-26,-1.7136921958358708
2009-07-27,-1.4663667662662052
2009-07-28,-1.102245279836071
2009-07-29,-1.1036896399537912
2009-07-30,-1.2900528770724684
2009-07-31,-0.9782342193757879
2009-08-01,-1.4351006178355505
2009-08-02,-1.8042484774753527
2009-08-03,-1.78628063761091
2009-08-04,-1.7716773071971574
2009-08-05,-1.7550926545513315
2009-08-06,-1.7312692088449304
2009-08-07,-1.7200133954098944
2009-08-08,-1.7418045414683032
2009-08-09,-0.9401642851670707
2009-08-10,-0.8193070275050107
2009-08-11,-1.0205046926562757
2009-08-12,-1.2354900495665806
2009-08-13,-1.2660934915902815
2009-08-14,-1.364225017235408
2009-08-15,-0.0636450018688145
2009-08-16,-0.5672169087940653
2009-08-17,-1.3009586455848567
2009-08-18,-0.8002074890071541
2009-08-19,-1.1398122368743817
2009-08-20,-1.3182671775367398
2009-08-21,-0.6623169774391758
2009-08-22,-0.004721906054608071
2009-08-23,-0.8238100325779039
2009-08-24,-0.5085215121042999
2009-08-25,-1.0329839640733807
2009-08-26,-0.7051380068115949
2009-08-27,-1.3628826119495265
2009-08-28,-0.7352214791929162
2009-08-29,-0.27715201371745257
2009-08-30,0.19851485573343858
2009-08-31,-0.485975900290282
2009-09-01,-0.9702375620652087
2009-09-02,-0.5585473495933477
2009-09-03,-0.5103329096166407
2009-09-04,-0.8957221739684107
2009-09-05,-0.06397805431948887
2009-09-06,-0.548664527893745
2009-09-07,-0.5608515287929111
2009-09-08,-0.7905965468591224
2009-09-09,-0.05127108377794293
2009-09-10,-0.746246195009117
2009-09-11,-0.573276424299702
2009-09-12,0.8714439338266063
2009-09-13,0.03415347132563747
2009-09-14,0.03966243073934306
2009-09-15,-0.16093709939846584
2009-09-16,0.3256525310367869
2009-09-17,-0.5575074103085892
2009-09-18,-0.30159058690928314
2009-09-19,0.9926886198496545
2009-09-20,0.8221147876884581
2009-09-21,-0.2271023867676421
2009-09-22,-0.5182378075785652
2009-09-23,0.14459434366813714
2009-09-24,-0.2128457027821424
2009-09-25,-0.6635574278932181
2009-09-26,0.00804963588043503
2009-09-27,-0.2396700190390076
2009-09-28,-0.4283136458964858
2009-09-29,-0.688397023423616
2009-09-30,0.3816087412444756
2009-10-01,-0.4490512586925572
2009-10-02,-0.6777427434964308
2009-10-03,0.28075502158924526
2009-10-04,0.11824921512091584
2009-10-05,-0.4689834283170997
2009-10-06,-0.20912435142001531
2009-10-07,0.45933570654420486
2009-10-08,0.04358429327075364
2009-10-09,-0.33926289727382763
2009-10-10,0.7837593799505919
2009-10-11,0.6583209518445615
2009-10-12,-0.33970130305073565
2009-10-13,-0.17403149830100018
2009-10-14,0.271381974048838
2009-10-15,-0.10457306986342084
2009-10-16,-0.05889050821071824
2009-10-17,2.0230611428874963
2009-10-18,0.00789670363267675
2009-10-19,-0.3099576801088779
2009-10-20,0.2910660535825723
2009-10-21,0.7102669386665795
2009-10-22,-0.25795731737654615
2009-10-23,0.3499313749920693
2009-10-24,1.8061148547114856
2009-10-25,1.4528889413105557
2009-10-26,-0.7462631874810901
2009-10-27,-0.7387661088465222
2009-10-28,-0.48056209871962574
2009-10-29,0.730545754719375
2009-10-30,-0.09882621584209078
2009-10-31,0.5512785738966988
2009-11-01,0.4955874462517913
2009-11-02,-0.08035879730163667
2009-11-03,1.2152526192599988
2009-11-04,0.4252929881931319
2009-11-05,0.015206865075539484
2009-11-06,-0.2736923464237126
2009-11-07,0.00961634179636263
2009-11-08,1.6253047574336446
2009-11-09,-0.24438033226997355
2009-11-10,0.09289304844253342
2009-11-11,0.8308693092490418
2009-11-12,-0.15029981194325373
2009-11-13,-0.0315904027386041
2009-11-14,1.7144370699217746
2009-11-15,0.7065319933268738
2009-11-16,-0.0629551075067034
2009-11-17,0.26640317976069594
2009-11-18,1.848198410800269
2009-11-19,-0.13027928146445067
2009-11-20,0.6958403299613477
2009-11-21,1.6063649481723365
2009-11-22,1.5284034867593772
2009-11-23,-0.1366106765216582
2009-11-24,0.9810419795592361
2009-11-25,0.728319740890888
2009-11-26,0.08174938532252068
2009-11-27,-0.2914052992085576
2009-11-28,0.5224049655198677
2009-11-29,0.16898193944404807
2009-11-30,0.32909860435294847
2009-12-01,0.3481097819965442
2009-12-02,1.349459162904191
2009-12-03,-0.12205492502943045
2009-12-04,0.27150092135265025
2009-12-05,1.3598143753246483
2009-12-06,1.4048886064807111
2009-12-07,0.3247621255053923
2009-12-08,0.7737814004079392
2009-12-09,0.426237769634841
2009-12-10,0.8607114885283438
2009-12-11,0.39583144028602896
2009-12-12,0.45006801233003174
2009-12-13,0.99796308315013
2009-12-14,0.4135036111381383
2009-12-15,0.6603260635373971
2009-12-16,-0.266174876822777
2009-12-17,0.2815060888504597
2009-12-18,0.328276168709446
2009-12-19,1.1092977595184192
2009-12-20,-0.6921897431680304
2009-12-21,0.821499660203029
2009-12-22,0.5718054800403024
2009-12-23,-0.16366609039735858
2009-12-24,2.3014216232689804
2009-12-25,0.9789892889448754
2009-12-26,1.074096154578775
2009-12-27,1.0942050459118386
2009-12-28,0.9219795454748495
2009-12-29,0.8435932722625608
2009-12-30,1.5286311858838173
2009-12-31,1.12214066983575
2010-01-01,-0.5561038321236041
2010-01-02,-0.4073279430096059
2010-01-03,0.9038927583065944
2010-01-04,0.08940619319363642
2010-01-05,1.1355443317281968
2010-01-06,0.38345752219515794
2010-01-07,0.3703087473823096
2010-01-08,0.41749004506304666
2010-01-09,1.334560163478105
2010-01-10,1.6260932081332
2010-01-11,-0.05579108132280963
2010-01-12,1.0858889301281636
2010-01-13,1.4254698885346293
2010-01-14,1.6358502855402017
2010-01-15,1.0964276612459318
2010-01-16,1.0171611779854317
2010-01-17,0.6032993275953982
2010-01-18,0.5600398924460712
2010-01-19,1.4987210367166222
2010-01-20,1.3597566009199393
2010-01-21,0.9963352043350991
2010-01-22,0.406305600010298
2010-01-23,1.8011768423560794
2010-01-24,1.2198949626030722
2010-01-25,0.6440030949599582
2010-01-26,0.8768917203412075
2010-01-27,2.0550443736354196
2010-01-28,0.9493985982507759
2010-01-29,0.9200967795802206
2010-01-30,2.1940869748031795
2010-01-31,0.4208681484913151
2010-02-01,0.2417369074444246
2010-02-02,1.0295996674698005
2010-02-03,2.2965277913407047
2010-02-04,1.2995046937974304
2010-02-05,0.9301257365387923
2010-02-06,1.97362324492872
2010-02-07,0.12606915072297412
2010-02-08,1.7514500723737592
2010-02-09,1.477351303963148
2010-02-10,0.6740559808917279
2010-02-11,-0.3088361769586479
2010-02-12,0.5802609340941578
2010-02-13,1.3594643304020004
2010-02-14,0.23251339365738125
2010-02-15,0.9271350614715128
2010-02-16,0.4184212325271771
2010-02-17,0.8547947097872819
2010-02-18,0.3562287851053308
2010-02-19,0.6831911338245107
2010-02-20,0.734433632306839
2010-02-21,2.020060272337032
2010-02-22,-0.13165907018867284
2010-02-23,-0.1533346674376641
2010-02-24,0.6164209144530892
2010-02-25,0.5585207654516688
2010-02-26,0.966258528942567
2010-02-27,0.36285584917487174
2010-02-28,-1.4271141560081548
2010-03-01,-0.42955069785613337
2010-03-02,-1.3332477408282972
2010-03-03,-1.046197310279727
2010-03-04,-1.476028685830157
2010-03-05,-0.7099298839080321
2010-03-06,-1.2859984732596672
2010-03-07,-0.3042414125370995
2010-03-08,1.7087309978331793
2010-03-09,0.35445477103133094
2010-03-10,0.46069170580766466
2010-03-11,0.6789736022807673
2010-03-12,0.15957150846529988
2010-03-13,1.4129124517464473
2010-03-14,0.02582376156438365
2010-03-15,0.4083854785798155
2010-03-16,-0.015066922991881176
2010-03-17,0.7775979096131156
2010-03-18,0.01897239686479685
2010-03-19,0.19008998812913486
2010-03-20,-1.546329940877606
2010-03-21,-0.4904313264416499
2010-03-22,0.11397390917246293
2010-03-23,0.4598930596249256
2010-03-24,0.7531661334100749
2010-03-25,0.21812756688488533
2010-03-26,0.16952909704158461
2010-03-27,0.5037472312933138
2010-03-28,0.4191994877435488
2010-03-29,0.12102238654693939
2010-03-30,0.6031260043812714
2010-03-31,0.632604544760348
2010-04-01,0.2309670787078216
2010-04-02,0.1650057010023235
2010-04-03,0.43120296994540447
2010-04-04,0.2359764594455159
2010-04-05,-0.7352588626312575
2010-04-06,0.46616328178302985
2010-04-07,0.07725657573281125
2010-04-08,0.16602185082631968
2010-04-09,-0.5406440811224035
2010-04-10,-0.6139530037091052
2010-04-11,0.08774093094026454
2010-04-12,-0.19047001568785635
2010-04-13,-0.0659525795627728
2010-04-14,0.18495826159323395
2010-04-15,0.5448826074459929
2010-04-16,0.01791886360245918
2010-04-17,0.01052713829412518
2010-04-18,-0.1281416284902242
2010-04-19,0.26691295391989095
2010-04-20,0.47937662798937586
2010-04-21,0.04825382456898424
2010-04-22,-0.15397358438385558
2010-04-23,-0.6303881226015667
2010-04-24,-0.05624308107729679
2010-04-25,-0.014910592249728507
2010-04-26,-0.7966084834432342
2010-04-27,-0.5107543229215756
2010-04-28,-1.1617053377646296
2010-04-29,-0.7609106983219733
2010-04-30,-0.7355851180931426
2010-05-01,-0.3931358304176044
2010-05-02,1.0813893235496648
2010-05-03,-0.23825964386523374
2010-05-04,-0.0587205834909864
2010-05-05,0.4312539473613241
2010-05-06,-0.4286636908191332
2010-05-07,0.15715857744510797
2010-05-08,-0.030747576128734178
2010-05-09,0.02547711513613064
2010-05-10,-0.14209924496899584
2010-05-11,0.03373205802070251
2010-05-12,0.822267719936217
2010-05-13,0.004671532452167123
2010-05-14,0.2899411519379476
2010-05-15,0.6682377584881108
2010-05-16,0.9327323817394789
2010-05-17,0.13027308828913947
2010-05-18,-0.22146768306133496
2010-05-19,-0.21200627466666713
2010-05-20,-0.6756526694437296
2010-05-21,-0.436911836714916
2010-05-22,0.9248240852831601
2010-05-23,-0.10868524808093068
2010-05-24,-0.35715597026158824
2010-05-25,-0.5996487408020806
2010-05-26,-0.27805261473203113
2010-05-27,-0.38772542734134285
2010-05-28,-0.2605843535436002
2010-05-29,0.8467198871056262
2010-05-30,0.19402544463812407
2010-05-31,-0.35863431532325524
2010-06-01,-0.4801270914371127
2010-06-02,-0.9696224345797793
2010-06-03,-0.267343958894532
2010-06-04,-0.22253820879564537
2010-06-05,0.7784713226725377
2010-06-06,0.3318207983630519
2010-06-07,-0.9166331099786084
2010-06-08,-0.32197815478270664
2010-06-09,-0.028606524660112792
2010-06-10,-0.5715024102257016
2010-06-11,-0.13737533776045127
2010-06-12,0.7186544228325418
2010-06-13,0.20873412837811015
2010-06-14,-0.566754713556395
2010-06-15,-0.5565898168220373
2010-06-16,0.36801476366592994
2010-06-17,-0.8895539066421454
2010-06-18,-0.3724763829926093
2010-06-19,-0.2299027461488224
2010-06-20,0.20566528793975372
2010-06-21,0.18585206561902348
2010-06-22,-0.05255571465911576
2010-06-23,-0.18598740158133062
2010-06-24,-0.774409518057469
2010-06-25,-0.7681936718096788
2010-06-26,-0.9683955781033157
2010-06-27,-0.6993299798911615
2010-06-28,-0.13624024063264287
2010-06-29,-0.31182685202592797
2010-06-30,-0.28442139322758
2010-07-01,-0.3441227442581578
2010-07-02,-0.6976919055929464
2010-07-03,-0.7331280066458205
2010-07-04,-0.022818888706047365
2010-07-05,-0.7434662265943045
2010-07-06,-0.9270800817477207
2010-07-07,-1.2178994425799428
2010-07-08,-0.5758150996124954
2010-07-09,-0.7953136570788775
2010-07-10,-0.6746229256421549
2010-07-11,-0.6082367361373265
2010-07-12,-0.7509701022176614
2010-07-13,-0.2878572710605573
2010-07-14,-0.2413692662363258
2010-07-15,0.1432451413934666
2010-07-16,-1.2429327522908344
2010-07-17,-1.2662192358828832
2010-07-18,-1.2565573163189316
2010-07-19,-1.275045125825754
2010-07-20,-1.182154078537157
2010-07-21,-0.828129518953487
2010-07-22,-0.6577290100064171
2010-07-23,-0.6378274268314262
2010-07-24,-1.0702688460769367
2010-07-25,-0.7155645876143393
2010-07-26,-1.1340212024259213
2010-07-27,-1.0181155510968465
2010-07-28,-1.1705482201794735
2010-07-29,-1.7033471788985974
2010-07-30,-1.6996836019411796
2010-07-31,-1.6939809283469796
2010-08-01,-1.69220011728419
2010-08-02,-1.7027048634580113
2010-08-03,-1.5910133451782853
2010-08-04,-1.7131144517887826
2010-08-05,-1.7299030140982863
2010-08-06,-1.7447374421308743
2010-08-07,-1.7400984972821958
2010-08-08,-1.7384264380400345
2010-08-09,-1.727204609548945
2010-08-10,-1.7107321072181423
2010-08-11,-1.7154152324939516
2010-08-12,-1.7363227700097545
2010-08-13,-1.7285130298908804
2010-08-14,-1.6945688678772517
2010-08-15,-0.8420293610275494
2010-08-16,-0.7167200757085159
2010-08-17,-0.7001694080066365
2010-08-18,-0.41950474842558805
2010-08-19,-0.41950474842558805
2010-08-20,-0.41950474842558805
2010-08-21,-0.41950474842558805
2010-08-22,-0.49490714355938603
2010-08-23,-1.3353684013305502
2010-08-24,-1.407943249128011
2010-08-25,-0.9704550657064652
2010-08-26,-1.3496522732712073
2010-08-27,0.8141657092994039
2010-08-28,-0.18464159780105502
2010-08-29,0.19874935184666867
2010-08-30,-0.0963725028891635
2010-08-31,-0.3167580673925454
2010-09-01,0.0710305340018373
2010-09-02,-0.2702224836467889
2010-09-03,-0.3485203960048173
2010-09-04,0.3268046206365683
2010-09-05,-0.388275983433274
2010-09-06,-0.21859255680347248
2010-09-07,-0.16935177151958533
2010-09-08,-0.4209117251049678
2010-09-09,-0.5315293191559883
2010-09-10,-0.37962681519892444
2010-09-11,-0.1498851956271081
2010-09-12,0.10293220088428941
2010-09-13,-0.8074768685172815
2010-09-14,-0.2053350301699956
2010-09-15,-0.9607931461425139
2010-09-16,-0.35986457029411356
2010-09-17,-0.09160441525348807
2010-09-18,-0.5158418690303469
2010-09-19,-1.0737828892809906
2010-09-20,0.22313694762257963
2010-09-21,-0.7479080587680943
2010-09-22,-0.06987784058857777
2010-09-23,-0.17273667193664308
2010-09-24,-0.3798239278738133
2010-09-25,-2.1575797442025166
2010-09-26,-2.2791608811706343
2010-09-27,-2.2791608811706343
2010-09-28,-1.5509926751870469
2010-09-29,0.2258455476551044
2010-09-30,-0.5152777189608371
2010-10-01,-0.07934944446642929
2010-10-02,0.6316733572962174
2010-10-03,0.47437404424047086
2010-10-04,0.3813844406144297
2010-10-05,0.5150540221442691
2010-10-06,-0.4011256907393945
2010-10-07,0.4391486498400643
2010-10-08,-0.06977248726234415
2010-10-09,0.10240203575872592
2010-10-10,0.7602214077733401
2010-10-11,0.12077089796173573
2010-10-12,0.04787659169117957
2010-10-13,0.8876343611226538
2010-10-14,0.9916894624976315
2010-10-15,0.07613847107697587
2010-10-16,-0.9371396251558444
2010-10-17,-0.8566496839132755
2010-10-18,1.9751491689119123
2010-10-19,0.6363021066617127
2010-10-20,0.2998273721319448
2010-10-21,-0.3335942086235739
2010-10-22,0.19944944169196346
2010-10-23,1.2603642338544025
2010-10-24,1.4298743372700782
2010-10-25,-0.6596899412721224
2010-10-26,-1.0290858910027327
2010-10-27,-0.49488675259301834
2010-10-28,-0.14985800767195082
2010-10-29,-0.5897999040464241
2010-10-30,1.0215588297320908
2010-10-31,-0.12759107239829331
2010-11-01,-0.2860458735482159
2010-11-02,-0.6124678616586489
2010-11-03,-0.4387776101375711
2010-11-04,1.7054140673040148
2010-11-05,0.31363205636295766
2010-11-06,0.4314238720810559
2010-11-07,0.20781653489155827
2010-11-08,0.4656331166574664
2010-11-09,0.7996337472679385
2010-11-10,0.6712318320497859
2010-11-11,0.3773606232511799
2010-11-12,0.4848040235376102
2010-11-13,0.8014621372522529
2010-11-14,0.8273212811010415
2010-11-15,0.33282335420946996
2010-11-16,-0.07097555427804518
2010-11-17,0.05185283013290415
2010-11-18,0.17100404360885668
2010-11-19,0.03208718673369912
2010-11-20,1.0968456760564713
2010-11-21,-1.105541819398868
2010-11-22,0.8326637142894097
2010-11-23,0.04421301473376142
2010-11-24,0.41585876775362135
2010-11-25,-0.20450919603209927
2010-11-26,0.24661823517360998
